CustomerKey,GeographyKey,MaritalStatus,Gender,YearlyIncome,TotalChildren,NumberChildrenAtHome,EnglishEducation,EnglishOccupation,HouseOwnerFlag,NumberCarsOwned,CommuteDistance,Region,Age,BikeBuyer
23150,339,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,45,0
23151,545,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,45,1
23152,548,M,F,40000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,45,0
23153,312,M,F,50000,1,1,Bachelors,Skilled Manual,1,1,0-1 Miles,North America,46,0
23154,644,M,M,50000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,45,1
23155,368,M,F,50000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,46,1
23156,548,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1
23157,536,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,0
23158,627,M,F,60000,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,44,1
23159,300,M,M,70000,2,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
23160,302,M,F,70000,2,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
23161,339,M,M,70000,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
23162,355,S,F,70000,3,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,44,1
23163,374,M,F,80000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,44,1
23164,53,S,M,60000,1,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,1
23165,385,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,46,1
23166,326,S,M,40000,4,4,High School,Skilled Manual,1,3,10+ Miles,North America,47,1
23167,627,S,F,70000,2,2,Bachelors,Skilled Manual,1,0,2-5 Miles,North America,47,1
23168,552,M,F,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,47,1
23169,609,S,M,70000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,47,1
23170,301,S,M,70000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,46,1
23171,312,M,M,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,47,0
23172,50,M,F,60000,1,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,45,1
23173,627,S,M,60000,2,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,1
23174,300,S,F,70000,4,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,1
23175,355,M,F,80000,1,0,Graduate Degree,Professional,1,0,0-1 Miles,North America,44,1
23176,358,M,M,50000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,48,1
23177,542,S,F,50000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,48,1
23178,632,S,M,50000,2,2,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,48,1
23179,632,M,M,60000,2,2,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,49,1
23180,627,S,F,60000,0,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,49,0
23181,609,S,M,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,48,1
23182,316,M,F,60000,0,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,49,0
23183,348,S,F,60000,0,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,48,1
23184,339,S,F,60000,0,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,48,0
23185,337,M,M,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,49,1
23186,338,M,M,70000,4,0,Graduate Degree,Professional,1,0,2-5 Miles,North America,48,1
23187,611,M,M,70000,5,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,45,1
23188,632,S,M,70000,5,5,Graduate Degree,Professional,1,2,2-5 Miles,North America,46,0
23189,374,M,F,80000,3,0,Graduate Degree,Professional,0,0,0-1 Miles,North America,46,1
23190,298,S,M,20000,3,0,Partial High School,Clerical,0,2,0-1 Miles,North America,94,0
23191,612,S,M,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,49,0
23192,352,M,F,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,50,0
23193,607,M,F,50000,3,3,Bachelors,Skilled Manual,1,1,2-5 Miles,North America,50,0
23194,314,M,F,50000,3,3,Bachelors,Skilled Manual,1,2,0-1 Miles,North America,50,0
23195,547,S,M,50000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,50,1
23196,68,S,M,50000,3,3,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,49,0
23197,338,M,M,50000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,49,0
23198,536,S,F,50000,3,3,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,50,0
23199,644,M,M,50000,3,3,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,49,0
23200,618,M,F,50000,3,3,Bachelors,Skilled Manual,1,2,0-1 Miles,North America,50,0
23201,336,S,F,50000,3,3,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,50,0
23202,609,M,M,50000,3,3,Bachelors,Skilled Manual,1,3,10+ Miles,North America,49,0
23203,635,S,M,50000,4,4,Bachelors,Skilled Manual,0,1,0-1 Miles,North America,50,0
23204,641,S,F,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,51,1
23205,301,S,F,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,51,0
23206,383,S,M,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,51,0
23207,383,M,M,60000,4,4,Bachelors,Skilled Manual,1,3,10+ Miles,North America,51,0
23208,70,S,F,50000,1,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,91,0
23209,62,S,M,60000,4,2,Bachelors,Skilled Manual,1,2,2-5 Miles,North America,51,1
23210,311,M,M,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,51,1
23211,536,M,F,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,52,1
23212,322,S,M,70000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,47,0
23213,337,S,M,70000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,47,1
23214,335,M,F,70000,4,2,Bachelors,Professional,1,2,2-5 Miles,North America,51,1
23215,358,M,M,70000,4,2,Bachelors,Professional,0,4,0-1 Miles,North America,51,0
23216,385,S,M,60000,3,2,Graduate Degree,Professional,0,0,0-1 Miles,North America,52,1
23217,352,S,F,60000,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,52,1
23218,121,S,F,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,37,0
23219,234,S,F,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,41,0
23220,242,S,M,30000,0,0,High School,Manual,0,1,1-2 Miles,Europe,42,1
23221,173,S,M,20000,0,0,Partial High School,Manual,1,2,1-2 Miles,Europe,43,0
23222,184,S,F,30000,0,0,High School,Manual,1,1,2-5 Miles,Europe,42,1
23223,237,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,Europe,42,1
23224,243,M,M,40000,1,1,Bachelors,Skilled Manual,1,1,1-2 Miles,Europe,42,1
23225,272,S,F,40000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,Europe,42,1
23226,127,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,42,1
23227,207,S,F,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,42,1
23228,123,S,F,20000,0,0,Partial High School,Manual,0,2,0-1 Miles,Europe,43,0
23229,155,S,F,20000,0,0,Partial High School,Manual,0,2,1-2 Miles,Europe,43,0
23230,273,S,F,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,44,1
23231,184,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,44,1
23232,252,S,M,30000,0,0,High School,Manual,0,1,2-5 Miles,Europe,44,1
23233,134,S,M,40000,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,43,1
23234,150,S,M,40000,2,2,Partial College,Clerical,1,1,1-2 Miles,Europe,43,1
23235,246,S,M,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,44,0
23236,279,S,F,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,44,0
23237,133,S,M,40000,2,2,Partial College,Clerical,1,2,1-2 Miles,Europe,44,0
23238,301,S,M,40000,3,3,Partial College,Clerical,1,0,1-2 Miles,North America,40,1
23239,299,S,M,40000,3,3,Partial College,Clerical,1,2,1-2 Miles,North America,41,1
23240,611,S,M,40000,3,3,Partial College,Clerical,1,2,0-1 Miles,North America,41,0
23241,611,S,M,40000,3,3,Partial College,Clerical,1,2,0-1 Miles,North America,40,0
23242,611,S,M,50000,0,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,40,1
23243,548,M,F,40000,1,0,Graduate Degree,Skilled Manual,1,1,0-1 Miles,North America,84,0
23244,64,S,F,60000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,49,0
23245,68,S,F,60000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,48,0
23246,607,S,F,60000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,49,0
23247,300,S,M,60000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,49,0
23248,635,M,F,10000,2,1,High School,Manual,1,2,1-2 Miles,North America,62,0
23249,611,S,F,20000,2,0,High School,Manual,0,2,1-2 Miles,North America,62,0
23250,626,M,F,20000,2,0,High School,Manual,1,2,1-2 Miles,North America,62,0
23251,637,M,M,20000,2,0,High School,Manual,0,2,0-1 Miles,North America,62,0
23252,348,S,F,20000,2,0,High School,Manual,0,2,0-1 Miles,North America,62,0
23253,64,S,F,20000,2,0,High School,Manual,0,2,1-2 Miles,North America,62,0
23254,307,S,M,20000,2,0,High School,Manual,0,2,1-2 Miles,North America,61,0
23255,51,S,M,20000,2,0,Partial High School,Manual,0,2,0-1 Miles,North America,60,0
23256,298,S,M,30000,1,0,High School,Clerical,0,1,5-10 Miles,North America,61,0
23257,322,M,M,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,61,1
23258,374,S,F,30000,1,0,High School,Clerical,0,2,1-2 Miles,North America,60,0
23259,632,M,M,30000,2,0,High School,Clerical,1,2,1-2 Miles,North America,59,0
23260,536,M,M,30000,2,0,High School,Clerical,1,2,1-2 Miles,North America,60,0
23261,618,S,F,30000,2,0,High School,Clerical,0,2,1-2 Miles,North America,60,0
23262,539,S,F,30000,2,0,High School,Clerical,0,2,0-1 Miles,North America,60,0
23263,612,S,M,30000,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,59,0
23264,609,M,M,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,59,1
23265,616,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,60,1
23266,631,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,59,1
23267,49,M,M,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,60,1
23268,352,M,F,40000,1,0,Partial College,Clerical,0,1,0-1 Miles,North America,59,1
23269,316,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,59,1
23270,314,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,58,1
23271,300,M,F,30000,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,58,0
23272,337,M,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,58,0
23273,642,M,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,58,0
23274,637,M,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,57,0
23275,338,M,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,58,0
23276,298,M,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,57,1
23277,355,M,M,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,58,0
23278,312,S,F,30000,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,58,0
23279,62,S,M,30000,2,0,High School,Skilled Manual,0,2,0-1 Miles,North America,58,0
23280,546,M,F,30000,2,0,High School,Skilled Manual,1,2,1-2 Miles,North America,57,0
23281,66,M,F,40000,1,0,Partial College,Clerical,1,1,1-2 Miles,North America,58,1
23282,545,M,F,40000,1,0,Partial College,Clerical,0,1,0-1 Miles,North America,57,0
23283,62,S,F,40000,2,0,Partial College,Clerical,1,1,1-2 Miles,North America,56,1
23284,53,S,M,80000,5,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,56,0
23285,611,S,F,80000,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,57,0
23286,355,M,F,80000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,57,0
23287,326,S,M,40000,2,0,Partial College,Clerical,0,1,1-2 Miles,North America,56,1
23288,348,S,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,0
23289,553,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,55,0
23290,49,M,F,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,0
23291,545,M,M,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,55,0
23292,623,S,M,60000,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,55,0
23293,385,S,F,60000,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,56,0
23294,609,M,F,60000,4,0,Graduate Degree,Skilled Manual,1,0,1-2 Miles,North America,56,0
23295,298,S,F,60000,4,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,56,0
23296,298,S,F,40000,4,4,Partial College,Clerical,1,2,1-2 Miles,North America,42,1
23297,300,S,M,40000,4,4,Partial College,Clerical,0,2,0-1 Miles,North America,43,0
23298,623,S,M,40000,0,0,Graduate Degree,Skilled Manual,0,0,0-1 Miles,North America,41,0
23299,609,M,F,90000,4,4,Partial College,Skilled Manual,1,3,1-2 Miles,North America,47,0
23300,642,S,F,100000,3,0,Bachelors,Management,0,3,1-2 Miles,North America,47,0
23301,301,M,M,120000,2,1,Bachelors,Management,1,4,2-5 Miles,North America,47,0
23302,632,S,M,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,36,1
23303,547,M,M,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,36,0
23304,325,S,M,40000,0,0,Partial College,Skilled Manual,1,1,5-10 Miles,North America,36,0
23305,25,M,F,10000,5,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,71,0
23306,43,S,M,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,36,1
23307,9,M,F,10000,2,1,High School,Skilled Manual,1,2,5-10 Miles,Pacific,68,0
23308,19,M,F,20000,4,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,69,0
23309,17,M,F,20000,4,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,69,0
23310,32,M,F,40000,2,0,Bachelors,Management,0,2,1-2 Miles,Pacific,69,1
23311,29,M,F,40000,2,0,Bachelors,Management,1,2,5-10 Miles,Pacific,69,1
23312,25,S,F,20000,4,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,68,0
23313,10,M,M,20000,4,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,67,1
23314,38,M,M,30000,2,0,Partial College,Clerical,0,2,1-2 Miles,Pacific,67,1
23315,38,M,F,30000,2,0,Partial College,Clerical,1,2,5-10 Miles,Pacific,68,0
23316,20,S,M,30000,3,0,Partial College,Clerical,0,2,1-2 Miles,Pacific,68,1
23317,31,M,F,10000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,66,0
23318,335,S,M,60000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,36,1
23319,368,M,M,70000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,36,1
23320,18,M,F,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,66,1
23321,35,M,M,20000,2,1,Partial High School,Clerical,1,2,1-2 Miles,Pacific,65,1
23322,31,M,M,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,65,1
23323,16,M,M,20000,2,1,Partial High School,Clerical,1,2,1-2 Miles,Pacific,64,1
23324,37,M,F,20000,2,1,Partial High School,Clerical,1,2,1-2 Miles,Pacific,64,1
23325,34,M,F,20000,2,1,Partial High School,Clerical,1,2,5-10 Miles,Pacific,64,1
23326,298,S,F,40000,0,0,Partial High School,Clerical,0,2,5-10 Miles,North America,35,1
23327,314,S,F,30000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,35,0
23328,316,M,M,30000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,35,1
23329,9,M,F,20000,2,1,Partial High School,Clerical,1,3,5-10 Miles,Pacific,62,0
23330,34,S,M,40000,2,0,Partial College,Skilled Manual,0,2,1-2 Miles,Pacific,61,0
23331,32,M,M,80000,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,60,1
23332,21,S,M,80000,2,0,Partial College,Skilled Manual,1,2,5-10 Miles,Pacific,60,1
23333,536,M,M,40000,0,0,Partial College,Skilled Manual,0,2,1-2 Miles,North America,39,0
23334,627,S,M,40000,0,0,High School,Skilled Manual,0,2,1-2 Miles,North America,40,1
23335,642,S,M,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,40,0
23336,310,M,F,40000,0,0,High School,Skilled Manual,1,2,5-10 Miles,North America,39,0
23337,385,M,M,60000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,39,0
23338,329,M,M,60000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,41,1
23339,612,S,F,60000,0,0,Partial College,Skilled Manual,1,2,5-10 Miles,North America,41,1
23340,312,M,F,70000,0,0,Partial College,Professional,1,2,5-10 Miles,North America,42,1
23341,611,S,M,70000,0,0,Partial College,Professional,0,2,0-1 Miles,North America,42,1
23342,307,S,F,70000,0,0,Partial College,Professional,1,2,5-10 Miles,North America,42,1
23343,35,S,M,70000,2,0,High School,Skilled Manual,1,2,5-10 Miles,Pacific,58,1
23344,23,S,F,70000,2,0,High School,Skilled Manual,0,2,1-2 Miles,Pacific,57,1
23345,11,S,M,100000,1,1,Bachelors,Management,0,1,10+ Miles,Pacific,57,0
23346,14,S,F,100000,1,1,Bachelors,Management,1,3,2-5 Miles,Pacific,56,0
23347,24,M,M,100000,1,1,Bachelors,Management,1,3,2-5 Miles,Pacific,55,0
23348,8,S,F,100000,1,1,Bachelors,Management,0,3,0-1 Miles,Pacific,56,1
23349,322,S,F,80000,0,0,Bachelors,Management,0,1,2-5 Miles,North America,42,0
23350,43,S,F,80000,0,0,Bachelors,Management,1,1,2-5 Miles,North America,41,0
23351,60,S,M,50000,0,0,High School,Professional,0,2,1-2 Miles,North America,41,1
23352,634,S,M,60000,0,0,Partial College,Professional,0,2,1-2 Miles,North America,40,1
23353,642,M,F,60000,0,0,Partial College,Professional,1,2,5-10 Miles,North America,41,0
23354,298,S,M,60000,0,0,Partial College,Professional,1,2,5-10 Miles,North America,41,0
23355,299,S,M,60000,0,0,Partial College,Professional,0,2,1-2 Miles,North America,41,1
23356,302,S,F,60000,0,0,Partial College,Professional,0,2,1-2 Miles,North America,41,1
23357,302,S,M,60000,0,0,Partial College,Professional,1,2,5-10 Miles,North America,41,0
23358,310,M,M,60000,0,0,High School,Professional,1,2,5-10 Miles,North America,41,1
23359,315,S,M,130000,0,1,Graduate Degree,Management,0,3,0-1 Miles,North America,49,1
23360,355,S,M,130000,1,1,Graduate Degree,Management,0,4,0-1 Miles,North America,49,0
23361,301,S,F,130000,1,1,Graduate Degree,Management,0,4,0-1 Miles,North America,57,0
23362,59,S,M,70000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,57,0
23363,70,M,M,70000,2,0,Partial High School,Skilled Manual,1,2,5-10 Miles,North America,57,0
23364,343,S,F,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,51,0
23365,302,S,F,40000,0,0,Bachelors,Professional,1,1,2-5 Miles,North America,50,1
23366,369,S,M,60000,4,4,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,51,0
23367,618,M,F,60000,4,4,Bachelors,Skilled Manual,1,2,0-1 Miles,North America,50,0
23368,70,M,F,60000,5,5,Bachelors,Skilled Manual,1,3,10+ Miles,North America,50,0
23369,335,S,F,60000,4,2,Bachelors,Skilled Manual,0,2,0-1 Miles,North America,51,1
23370,618,S,F,70000,4,2,Bachelors,Professional,0,2,0-1 Miles,North America,52,1
23371,614,S,F,60000,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,52,1
23372,626,M,M,60000,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,52,1
23373,552,S,F,60000,3,2,Graduate Degree,Professional,1,0,2-5 Miles,North America,52,1
23374,368,M,F,70000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,52,1
23375,368,M,M,70000,1,0,Bachelors,Professional,0,1,0-1 Miles,North America,53,1
23376,62,M,M,70000,1,0,Bachelors,Professional,1,1,2-5 Miles,North America,53,1
23377,623,M,F,70000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,53,1
23378,50,M,M,70000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,53,1
23379,635,S,F,30000,0,0,Bachelors,Professional,0,2,2-5 Miles,North America,53,0
23380,326,M,M,40000,4,3,High School,Skilled Manual,1,3,10+ Miles,North America,54,0
23381,607,M,F,40000,4,3,High School,Skilled Manual,1,3,10+ Miles,North America,54,0
23382,385,M,M,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,54,1
23383,307,M,M,60000,1,0,Partial College,Skilled Manual,1,1,0-1 Miles,North America,54,1
23384,302,M,F,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,54,1
23385,51,M,M,60000,1,0,Partial College,Skilled Manual,1,1,2-5 Miles,North America,54,1
23386,335,S,M,40000,4,2,High School,Skilled Manual,1,2,2-5 Miles,North America,55,1
23387,611,S,M,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,55,0
23388,316,S,F,40000,0,0,Bachelors,Professional,0,1,2-5 Miles,North America,54,0
23389,539,M,M,40000,0,0,Bachelors,Professional,0,1,0-1 Miles,North America,54,0
23390,641,S,M,60000,0,0,Graduate Degree,Professional,0,1,2-5 Miles,North America,47,1
23391,299,S,F,60000,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,48,1
23392,300,S,F,60000,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,48,1
23393,343,S,F,60000,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,48,1
23394,368,S,F,60000,0,0,Graduate Degree,Professional,0,1,0-1 Miles,North America,47,1
23395,383,S,M,60000,0,0,Graduate Degree,Professional,1,1,2-5 Miles,North America,48,1
